"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID31_CampusCourseFeesResKey","UID4_CoursesOnCampusResKey","E525_CampusSuburb","E644_CampusCountryCode","E559_CampusPostcode","Campuses_E609_EffectiveFromDate","UID5_CoursesResKey","E307_CourseCode","E536_CourseFeesCode","E495_IndicativeStudentContributionCSP","E496_IndicativeTuitionFeeDomesticFP","E609_EffectiveFromDate"
35,1055,"HEP",52313,45447,"CRAWLEY",1101,"6009","01/01/1999",10160,"3000P3",1,"3985.00","NULL","01/11/2021"
35,1055,"HEP",65560,45447,"CRAWLEY",1101,"6009","01/01/1999",10160,"3000P3",1,"4124.00","NULL","01/11/2022"
35,1055,"HEP",38499,42115,"CRAWLEY",1101,"6009","01/01/1999",108373,"732601",3,"14500.00","17700.00","01/01/2019"
35,1055,"HEP",38598,42115,"CRAWLEY",1101,"6009","01/01/1999",108373,"732601",3,"14630.00","17965.50","01/11/2021"
35,1055,"HEP",65494,42115,"CRAWLEY",1101,"6009","01/01/1999",108373,"732601",3,"15142.00","18270.00","01/11/2022"
35,1055,"HEP",38659,42196,"CRAWLEY",1101,"6009","01/01/1999",99350,"132801",2,"NULL","23000.00","01/01/2017"
35,1055,"HEP",43938,43181,"CRAWLEY",1101,"6009","01/01/1999",129597,"BP0271",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65673,43181,"CRAWLEY",1101,"6009","01/01/1999",129597,"BP0271",1,"8021.00","NULL","01/11/2022"
35,1055,"HEP",43955,43198,"CRAWLEY",1101,"6009","01/01/1999",129598,"BP0221",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65662,43198,"CRAWLEY",1101,"6009","01/01/1999",129598,"BP0221",1,"9750.00","NULL","01/11/2022"
35,1055,"HEP",65731,43217,"CRAWLEY",1101,"6009","01/01/1999",132885,"918301",2,"NULL","36079.00","01/11/2022"
35,1055,"HEP",52294,45440,"CRAWLEY",1101,"6009","01/01/1999",11574,"6000U3",1,"8792.00","NULL","01/06/2005"
35,1055,"HEP",52298,45440,"CRAWLEY",1101,"6009","01/01/1999",11574,"6000U3",1,"8257.00","NULL","01/11/2021"
35,1055,"HEP",65535,45440,"CRAWLEY",1101,"6009","01/01/1999",11574,"6000U3",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",82709,53579,"CRAWLEY",1101,"6009","01/01/1999",133071,"CM0211",1,"9025.00","NULL","01/01/2022"
35,1055,"HEP",18696,21592,"ALBANY",1101,"6330","01/01/1999",50363,"706302",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25885,37198,"CRAWLEY",1101,"6009","01/01/1999",116978,"742601",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",25904,37217,"CRAWLEY",1101,"6009","01/01/1999",11508,"513002",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25951,37266,"CRAWLEY",1101,"6009","01/01/1999",92462,"625201",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",25968,37283,"CRAWLEY",1101,"6009","01/01/1999",117179,"CU0012",1,"10194.00","NULL","01/01/2021"
35,1055,"HEP",25970,37285,"CRAWLEY",1101,"6009","01/01/1999",101333,"DU0031",0,"NULL","NULL","01/01/2012"
35,1055,"HEP",25996,37315,"CRAWLEY",1101,"6009","01/01/1999",130323,"255503",1,"7700.00","NULL","01/01/2021"
35,1055,"HEP",38484,37315,"CRAWLEY",1101,"6009","01/01/1999",130323,"255503",1,"8021.00","NULL","01/11/2021"
35,1055,"HEP",65596,37315,"CRAWLEY",1101,"6009","01/01/1999",130323,"255503",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",26111,37434,"CRAWLEY",1101,"6009","01/01/1999",51515,"008102GH",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26126,37449,"ALBANY",1101,"6330","01/01/1999",52633,"411502",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32551,38421,"SINGAPORE LIFE",5205,"NULL","01/01/1999",56814,"7500U1",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",38532,42148,"CRAWLEY",1101,"6009","01/01/1999",84444,"515004",1,"7700.00","NULL","01/01/2013"
35,1055,"HEP",18700,21596,"ALBANY",1101,"6330","01/01/1999",129618,"CU0042",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25860,37172,"CRAWLEY",1101,"6009","01/01/1999",78859,"323101",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25867,37179,"CRAWLEY",1101,"6009","01/01/1999",109339,"516302",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",65613,37179,"CRAWLEY",1101,"6009","01/01/1999",109339,"516302",1,"8141.00","NULL","01/11/2022"
35,1055,"HEP",25898,37211,"CRAWLEY",1101,"6009","01/01/1999",58825,"211702",0,"NULL","NULL","01/01/2008"
35,1055,"HEP",25938,37254,"CRAWLEY",1101,"6009","01/01/1999",11985,"701002",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25964,37279,"NORTHAM",1101,"6401","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25982,37297,"CRAWLEY",1101,"6009","01/01/1999",130352,"CM0101",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",26014,37336,"CRAWLEY",1101,"6009","01/01/1999",102283,"725802",2,"NULL","29600.00","01/01/2018"
35,1055,"HEP",38480,37336,"CRAWLEY",1101,"6009","01/01/1999",102283,"725802",2,"NULL","30044.00","01/11/2021"
35,1055,"HEP",65599,37336,"CRAWLEY",1101,"6009","01/01/1999",102283,"725802",2,"NULL","30450.00","01/11/2022"
35,1055,"HEP",26038,37361,"CRAWLEY",1101,"6009","01/01/1999",52228,"111302",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26064,37386,"CRAWLEY",1101,"6009","01/01/1999",57005,"609201",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",18702,21598,"ALBANY",1101,"6330","01/01/1999",8860,"0009U1",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",25829,37141,"CRAWLEY",1101,"6009","01/01/1999",103459,"018701",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25830,37142,"CRAWLEY",1101,"6009","01/01/1999",84163,"018801",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25879,37192,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999",103477,"408303",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25913,37227,"GERALDTON",1101,"6530","01/01/1999",12680,"9000N3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",65577,37227,"GERALDTON",1101,"6530","01/01/1999",12680,"9000N3",2,"NULL","20770.00","01/11/2022"
35,1055,"HEP",25993,37310,"CRAWLEY",1101,"6009","01/01/1999",130375,"115803",3,"14500.00","23400.00","01/01/2021"
35,1055,"HEP",38479,37310,"CRAWLEY",1101,"6009","01/01/1999",130375,"115803",3,"14630.00","23751.00","01/11/2021"
35,1055,"HEP",65591,37310,"CRAWLEY",1101,"6009","01/01/1999",130375,"115803",3,"15142.00","24157.00","01/11/2022"
35,1055,"HEP",26036,37359,"CRAWLEY",1101,"6009","01/01/1999",71679,"107504",0,"NULL","NULL","01/01/2010"
35,1055,"HEP",26051,37374,"ALBANY",1101,"6330","01/01/1999",52545,"411701",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26054,37377,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999",10431,"401102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26119,37442,"GERALDTON",1101,"6530","01/01/1999",9287,"101102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25836,37148,"CRAWLEY",1101,"6009","01/01/1999",46586,"221001",0,"NULL","NULL","01/01/2006"
35,1055,"HEP",25853,37165,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999",91224,"308103",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",25870,37182,"CRAWLEY",1101,"6009","01/01/1999",71755,"416501",0,"NULL","NULL","01/01/2009"
35,1055,"HEP",25903,37216,"CRAWLEY",1101,"6009","01/01/1999",92235,"213401",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",65584,37216,"CRAWLEY",1101,"6009","01/01/1999",92235,"213401",2,"NULL","33799.50","01/11/2022"
35,1055,"HEP",25920,37235,"CRAWLEY",1101,"6009","01/01/1999",129587,"426302",2,"NULL","32100.00","01/01/2021"
35,1055,"HEP",38481,37235,"CRAWLEY",1101,"6009","01/01/1999",129587,"426302",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",65601,37235,"CRAWLEY",1101,"6009","01/01/1999",129587,"426302",2,"NULL","33089.00","01/11/2022"
35,1055,"HEP",25952,37267,"CRAWLEY",1101,"6009","01/01/1999",92595,"715401",0,"NULL","NULL","01/01/2015"
35,1055,"HEP",26027,37350,"BUSSELTON",1101,"6280","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",26044,37367,"CRAWLEY",1101,"6009","01/01/1999",52274,"211602",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26112,37435,"BROOME",1101,"6725","01/01/1999",8700,"000402",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32548,38418,"ALBANY",1101,"6330","01/01/1999",11636,"7000P3",0,"NULL","NULL","01/06/2005"
35,1055,"HEP",18690,21586,"ALBANY",1101,"6330","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",63608,21586,"ALBANY",1101,"6330","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25883,37196,"CRAWLEY",1101,"6009","01/01/1999",115783,"735601",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",25906,37219,"CRAWLEY",1101,"6009","01/01/1999",65869,"515902",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25939,37253,"SINGAPORE LIFE",5205,"NULL","01/01/1999",11016,"503403",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25940,37255,"KARRATHA",1101,"6714","01/01/1999",115764,"918501",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",26073,37396,"CRAWLEY",1101,"6009","01/01/1999",9010,"101702",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26107,37430,"CRAWLEY",1101,"6009","01/01/1999",65284,"913602",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",38445,38157,"SINGAPORE EDUCATION",5205,"NULL","01/01/1999",10362,"305801",3,"3700.00","23000.00","01/01/2021"
35,1055,"HEP",33438,39334,"CRAWLEY",1101,"6009","01/01/1999",130421,"BP0111",1,"7700.00","NULL","01/01/2021"
35,1055,"HEP",38455,39334,"CRAWLEY",1101,"6009","01/01/1999",130421,"BP0111",1,"8656.00","NULL","01/11/2021"
35,1055,"HEP",65460,39334,"CRAWLEY",1101,"6009","01/01/1999",130421,"BP0111",1,"9090.00","NULL","01/11/2022"
35,1055,"HEP",37429,41710,"CRAWLEY",1101,"6009","01/01/1999",99119,"735401",3,"8792.00","28400.00","01/01/2017"
35,1055,"HEP",65480,42123,"ALBANY",1101,"6330","01/01/1999",117121,"BP0044",1,"9247.00","NULL","01/11/2022"
35,1055,"HEP",38521,42137,"CRAWLEY",1101,"6009","01/01/1999",12925,"905403",2,"NULL","24800.00","01/01/2013"
35,1055,"HEP",38580,42137,"CRAWLEY",1101,"6009","01/01/1999",12925,"905403",2,"NULL","25172.00","01/11/2021"
35,1055,"HEP",65470,42137,"CRAWLEY",1101,"6009","01/01/1999",12925,"905403",2,"NULL","25578.00","01/11/2022"
35,1055,"HEP",38522,42138,"CRAWLEY",1101,"6009","01/01/1999",92679,"425601",2,"NULL","32100.00","01/01/2015"
35,1055,"HEP",38591,42138,"CRAWLEY",1101,"6009","01/01/1999",92679,"425601",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",65529,42138,"CRAWLEY",1101,"6009","01/01/1999",92679,"425601",2,"NULL","33089.00","01/11/2022"
35,1055,"HEP",43949,43191,"CRAWLEY",1101,"6009","01/01/1999",129593,"BP0251",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65679,43191,"CRAWLEY",1101,"6009","01/01/1999",129593,"BP0251",1,"9013.00","NULL","01/11/2022"
35,1055,"HEP",65699,44042,"CRAWLEY",1101,"6009","01/01/1999",132874,"UWC141",1,"8888.00","NULL","01/11/2022"
35,1055,"HEP",51514,44996,"KALGOORLIE",1101,"6433","01/01/1999",134603,"0072009L01",0,"NULL","NULL","01/01/2018"
35,1055,"HEP",38500,42116,"CRAWLEY",1101,"6009","01/01/1999",116970,"735202",3,"11592.00","24400.00","01/01/2021"
35,1055,"HEP",38571,42116,"CRAWLEY",1101,"6009","01/01/1999",116970,"735202",3,"11537.00","24766.00","01/11/2021"
35,1055,"HEP",65476,42116,"CRAWLEY",1101,"6009","01/01/1999",116970,"735202",3,"11934.00","25172.00","01/11/2022"
35,1055,"HEP",38525,42141,"CRAWLEY",1101,"6009","01/01/1999",93942,"905702",3,"4170.00","21800.00","01/01/2015"
35,1055,"HEP",38584,42141,"CRAWLEY",1101,"6009","01/01/1999",93942,"905702",3,"4615.00","22127.00","01/11/2021"
35,1055,"HEP",65506,42141,"CRAWLEY",1101,"6009","01/01/1999",93942,"905702",1,"6018.00","NULL","01/11/2022"
35,1055,"HEP",38677,42209,"CRAWLEY",1101,"6009","01/01/1999",92517,"122301",2,"NULL","23400.00","01/01/2015"
35,1055,"HEP",43953,43195,"CRAWLEY",1101,"6009","01/01/1999",130349,"CM0182",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65636,43195,"CRAWLEY",1101,"6009","01/01/1999",130349,"CM0182",1,"12842.00","NULL","01/11/2022"
35,1055,"HEP",51517,44999,"CRAWLEY",1101,"6009","01/01/1999",134600,"0072001H01",0,"NULL","NULL","01/01/2018"
35,1055,"HEP",52286,45435,"ALBANY",1101,"6330","01/01/1999",101177,"DU0041",1,"8611.00","NULL","01/01/2012"
35,1055,"HEP",52322,45453,"CRAWLEY",1101,"6009","01/01/1999",91256,"412701",2,"NULL","32100.00","01/01/2016"
35,1055,"HEP",52324,45453,"CRAWLEY",1101,"6009","01/01/1999",91256,"412701",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",38586,42154,"CRAWLEY",1101,"6009","01/01/1999",97600,"515803",3,"14423.00","24766.00","01/11/2021"
35,1055,"HEP",65523,42154,"CRAWLEY",1101,"6009","01/01/1999",97600,"515803",3,"15142.00","25172.00","01/11/2022"
35,1055,"HEP",38557,42172,"CRAWLEY",1101,"6009","01/01/1999",101295,"625401",2,"NULL","32600.00","01/01/2018"
35,1055,"HEP",38604,42172,"CRAWLEY",1101,"6009","01/01/1999",101295,"625401",2,"NULL","33089.00","01/11/2021"
35,1055,"HEP",65524,42172,"CRAWLEY",1101,"6009","01/01/1999",101295,"625401",2,"NULL","33596.50","01/11/2022"
35,1055,"HEP",38702,42222,"CRAWLEY",1101,"6009","01/01/1999",92440,"123401",3,"11504.00","23400.00","01/01/2015"
35,1055,"HEP",38708,42222,"CRAWLEY",1101,"6009","01/01/1999",92440,"123401",3,"14630.00","23751.00","01/11/2021"
35,1055,"HEP",77214,42222,"CRAWLEY",1101,"6009","01/01/1999",92440,"123401",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",43964,43207,"CRAWLEY",1101,"6009","01/01/1999",129601,"BP0301",1,"14402.00","NULL","01/01/2022"
35,1055,"HEP",65664,43207,"CRAWLEY",1101,"6009","01/01/1999",129601,"BP0301",1,"10394.00","NULL","01/11/2022"
35,1055,"HEP",43965,43208,"CRAWLEY",1101,"6009","01/01/1999",130361,"CM0052",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65675,43208,"CRAWLEY",1101,"6009","01/01/1999",130361,"CM0052",1,"8491.00","NULL","01/11/2022"
35,1055,"HEP",51516,44998,"CRAWLEY",1101,"6009","01/01/1999",84344,"018301GH",0,"NULL","NULL","01/01/2018"
35,1055,"HEP",82710,53579,"CRAWLEY",1101,"6009","01/01/1999",133071,"CM0211",1,"9025.00","NULL","01/11/2022"
35,1055,"HEP",43962,43205,"CRAWLEY",1101,"6009","01/01/1999",129613,"CB0131",1,"14402.00","NULL","01/01/2022"
35,1055,"HEP",65678,43205,"CRAWLEY",1101,"6009","01/01/1999",129613,"CB0131",1,"12027.00","NULL","01/11/2022"
35,1055,"HEP",52316,45450,"CRAWLEY",1101,"6009","01/01/1999",10254,"2500U3",1,"7700.00","NULL","01/06/2005"
35,1055,"HEP",52319,45450,"CRAWLEY",1101,"6009","01/01/1999",10254,"2500U3",1,"8021.00","NULL","01/11/2021"
35,1055,"HEP",65548,45450,"CRAWLEY",1101,"6009","01/01/1999",10254,"2500U3",1,"8448.00","NULL","01/11/2022"
35,1055,"HEP",52318,45452,"CRAWLEY",1101,"6009","01/01/1999",91306,"412901",2,"NULL","32100.00","01/01/2016"
35,1055,"HEP",52321,45452,"CRAWLEY",1101,"6009","01/01/1999",91306,"412901",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",65552,45452,"CRAWLEY",1101,"6009","01/01/1999",91306,"412901",2,"NULL","33089.00","01/11/2022"
35,1055,"HEP",65706,47994,"CRAWLEY",1101,"6009","01/01/1999",135651,"BH0131",1,"12074.00","NULL","01/01/2023"
35,1055,"HEP",65727,49306,"CRAWLEY",1101,"6009","01/01/1999",133696,"UWC001",1,"8888.00","NULL","01/01/2022"
35,1055,"HEP",81495,53485,"CRAWLEY",1101,"6009","01/01/1999",136797,"732902",1,"14968.00","NULL","01/11/2022"
35,1055,"HEP",26114,37437,"CRAWLEY",1101,"6009","01/01/1999",8998,"008302FL",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",38503,42119,"CRAWLEY",1101,"6009","01/01/1999",98751,"915503",3,"7397.00","24400.00","01/07/2016"
35,1055,"HEP",38605,42119,"CRAWLEY",1101,"6009","01/01/1999",98751,"915503",3,"7559.00","24766.00","01/11/2021"
35,1055,"HEP",65502,42119,"CRAWLEY",1101,"6009","01/01/1999",98751,"915503",1,"7663.00","NULL","01/11/2022"
35,1055,"HEP",38533,42149,"CRAWLEY",1101,"6009","01/01/1999",93843,"902102",3,"3700.00","21800.00","01/01/2015"
35,1055,"HEP",38594,42149,"CRAWLEY",1101,"6009","01/01/1999",93843,"902102",3,"4994.00","22127.00","01/11/2021"
35,1055,"HEP",65481,42149,"CRAWLEY",1101,"6009","01/01/1999",93843,"902102",1,"5136.00","NULL","01/11/2022"
35,1055,"HEP",38542,42158,"CRAWLEY",1101,"6009","01/01/1999",12604,"805301",2,"NULL","24400.00","01/01/2005"
35,1055,"HEP",65473,42158,"CRAWLEY",1101,"6009","01/01/1999",12604,"805301",3,"11800.00","25200.00","01/11/2021"
35,1055,"HEP",38645,42192,"CRAWLEY",1101,"6009","01/01/1999",92529,"416602",2,"NULL","32100.00","01/01/2015"
35,1055,"HEP",38671,42192,"CRAWLEY",1101,"6009","01/01/1999",92529,"416602",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",65578,42192,"CRAWLEY",1101,"6009","01/01/1999",92529,"416602",2,"NULL","33089.00","01/11/2022"
35,1055,"HEP",38648,42194,"CRAWLEY",1101,"6009","01/01/1999",91145,"412501",2,"NULL","32100.00","01/01/2016"
35,1055,"HEP",38633,42180,"CRAWLEY",1101,"6009","01/01/1999",59871,"302501",2,"NULL","23345.00","01/11/2021"
35,1055,"HEP",65576,42180,"CRAWLEY",1101,"6009","01/01/1999",59871,"302501",2,"NULL","23649.50","01/11/2022"
35,1055,"HEP",38688,42214,"CRAWLEY",1101,"6009","01/01/1999",91178,"002001",2,"NULL","32700.00","01/01/2016"
35,1055,"HEP",38697,42214,"CRAWLEY",1101,"6009","01/01/1999",91178,"002001",2,"NULL","33190.50","01/11/2021"
35,1055,"HEP",65642,42214,"CRAWLEY",1101,"6009","01/01/1999",91178,"002001",2,"NULL","33698.00","01/11/2022"
35,1055,"HEP",43972,43216,"CRAWLEY",1101,"6009","01/01/1999",129592,"BP0231",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65684,43216,"CRAWLEY",1101,"6009","01/01/1999",129592,"BP0231",1,"8538.00","NULL","01/11/2022"
35,1055,"HEP",52295,45441,"CRAWLEY",1101,"6009","01/01/1999",116623,"432001",2,"NULL","38500.00","01/01/2020"
35,1055,"HEP",52299,45441,"CRAWLEY",1101,"6009","01/01/1999",116623,"432001",2,"NULL","39077.50","01/11/2021"
35,1055,"HEP",65540,45441,"CRAWLEY",1101,"6009","01/01/1999",116623,"432001",2,"NULL","39686.50","01/11/2022"
35,1055,"HEP",53992,45992,"CRAWLEY",1101,"6009","01/01/1999",135650,"CB0171",1,"12801.00","NULL","01/01/2022"
35,1055,"HEP",65693,45992,"CRAWLEY",1101,"6009","01/01/1999",135650,"CB0171",1,"13764.00","NULL","01/11/2022"
35,1055,"HEP",38540,42156,"CRAWLEY",1101,"6009","01/01/1999",101406,"426202",2,"NULL","32100.00","01/01/2018"
35,1055,"HEP",38608,42156,"CRAWLEY",1101,"6009","01/01/1999",101406,"426202",2,"NULL","32581.50","01/11/2021"
35,1055,"HEP",65537,42156,"CRAWLEY",1101,"6009","01/01/1999",101406,"426202",3,"15142.00","33100.00","02/11/2021"
35,1055,"HEP",38670,42205,"CRAWLEY",1101,"6009","01/01/1999",92519,"213201",3,"14500.00","32800.00","01/01/2015"
35,1055,"HEP",38684,42205,"CRAWLEY",1101,"6009","01/01/1999",92519,"213201",3,"14630.00","33292.00","01/11/2021"
35,1055,"HEP",65624,42205,"CRAWLEY",1101,"6009","01/01/1999",92519,"213201",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",52280,45431,"CRAWLEY",1101,"6009","01/01/1999",52726,"7500P1",1,"7033.00","NULL","01/01/2013"
35,1055,"HEP",52282,45431,"CRAWLEY",1101,"6009","01/01/1999",52726,"7500P1",1,"8664.00","NULL","01/11/2021"
35,1055,"HEP",65484,45431,"CRAWLEY",1101,"6009","01/01/1999",52726,"7500P1",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",65559,45453,"CRAWLEY",1101,"6009","01/01/1999",91256,"412701",2,"NULL","33089.00","01/11/2022"
35,1055,"HEP",65720,37386,"CRAWLEY",1101,"6009","01/01/1999",57005,"609201",1,"8133.00","NULL","01/11/2022"
35,1055,"HEP",26081,37404,"CRAWLEY",1101,"6009","01/01/1999",52315,"611102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26113,37436,"ALBANY",1101,"6330","01/01/1999",51515,"008102GH",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",38452,38158,"CRAWLEY",1101,"6009","01/01/1999",10362,"305801",3,"3700.00","23000.00","01/01/2021"
35,1055,"HEP",32531,38401,"CRAWLEY",1101,"6009","01/01/1999",130639,"305802",3,"3700.00","23000.00","01/01/2021"
35,1055,"HEP",38458,38401,"CRAWLEY",1101,"6009","01/01/1999",130639,"305802",3,"4092.00","23345.00","01/11/2021"
35,1055,"HEP",65447,38401,"CRAWLEY",1101,"6009","01/01/1999",130639,"305802",1,"4554.00","NULL","01/11/2022"
35,1055,"HEP",33215,39094,"ALBANY",1101,"6330","01/01/1999",129588,"315202",1,"4271.00","NULL","01/01/2021"
35,1055,"HEP",38461,39094,"ALBANY",1101,"6330","01/01/1999",129588,"315202",1,"3985.00","NULL","01/11/2021"
35,1055,"HEP",65453,39094,"ALBANY",1101,"6330","01/01/1999",129588,"315202",1,"4124.00","NULL","01/11/2022"
35,1055,"HEP",35993,41298,"ALBANY",1101,"6330","01/01/1999",117215,"BP0062",1,"8876.00","NULL","01/01/2021"
35,1055,"HEP",38474,41298,"ALBANY",1101,"6330","01/01/1999",117215,"BP0062",1,"9025.00","NULL","01/11/2021"
35,1055,"HEP",65475,41298,"ALBANY",1101,"6330","01/01/1999",117215,"BP0062",1,"9445.00","NULL","01/11/2022"
35,1055,"HEP",38519,42135,"ALBANY",1101,"6330","01/01/1999",117216,"BP0014",1,"11504.00","NULL","01/01/2021"
35,1055,"HEP",38596,42135,"ALBANY",1101,"6330","01/01/1999",117216,"BP0014",1,"11945.00","NULL","01/11/2021"
35,1055,"HEP",65490,42135,"ALBANY",1101,"6330","01/01/1999",117216,"BP0014",1,"12352.00","NULL","01/11/2022"
35,1055,"HEP",38526,42142,"CRAWLEY",1101,"6009","01/01/1999",46875,"902201",2,"NULL","35000.00","01/01/2007"
35,1055,"HEP",38587,42142,"CRAWLEY",1101,"6009","01/01/1999",46875,"902201",2,"NULL","35525.00","01/11/2021"
35,1055,"HEP",38620,42176,"CRAWLEY",1101,"6009","01/01/1999",61331,"412101",2,"NULL","38500.00","01/01/2009"
35,1055,"HEP",38629,42176,"CRAWLEY",1101,"6009","01/01/1999",61331,"412101",2,"NULL","39077.50","01/11/2021"
35,1055,"HEP",65550,42176,"CRAWLEY",1101,"6009","01/01/1999",61331,"412101",2,"NULL","39686.50","01/11/2022"
35,1055,"HEP",38622,42178,"CRAWLEY",1101,"6009","01/01/1999",102166,"255401",3,"7700.00","24400.00","01/01/2017"
35,1055,"HEP",38630,42178,"CRAWLEY",1101,"6009","01/01/1999",102166,"255401",3,"8021.00","24766.00","01/11/2021"
35,1055,"HEP",65566,42178,"CRAWLEY",1101,"6009","01/01/1999",102166,"255401",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38665,42201,"CRAWLEY",1101,"6009","01/01/1999",99301,"125801",2,"NULL","23000.00","01/01/2017"
35,1055,"HEP",43961,43203,"CRAWLEY",1101,"6009","01/01/1999",132300,"545401",3,"9025.00","31600.00","01/01/2022"
35,1055,"HEP",32540,38410,"CRAWLEY",1101,"6009","01/01/1999",84284,"913801",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",34724,40985,"CRAWLEY",1101,"6009","01/01/1999",12566,"803301",2,"NULL","24400.00","01/01/2005"
35,1055,"HEP",38541,42157,"CRAWLEY",1101,"6009","01/01/1999",98903,"725104",1,"6340.00","NULL","01/07/2016"
35,1055,"HEP",38615,42157,"CRAWLEY",1101,"6009","01/01/1999",98903,"725104",1,"7480.00","NULL","01/11/2021"
35,1055,"HEP",65509,42157,"CRAWLEY",1101,"6009","01/01/1999",98903,"725104",1,"6890.00","NULL","01/11/2022"
35,1055,"HEP",52276,45429,"CRAWLEY",1101,"6009","01/01/1999",116979,"732901",1,"14500.00","NULL","01/01/2020"
35,1055,"HEP",52278,45429,"CRAWLEY",1101,"6009","01/01/1999",116979,"732901",1,"14630.00","NULL","01/11/2021"
35,1055,"HEP",65467,45429,"CRAWLEY",1101,"6009","01/01/1999",116979,"732901",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",80051,52936,"CRAWLEY",1101,"6009","01/01/1999",141695,"BP5031",1,"15142.00","NULL","01/01/2022"
35,1055,"HEP",38578,42148,"CRAWLEY",1101,"6009","01/01/1999",84444,"515004",1,"8021.00","NULL","01/11/2021"
35,1055,"HEP",65519,42148,"CRAWLEY",1101,"6009","01/01/1999",84444,"515004",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38649,42195,"CRAWLEY",1101,"6009","01/01/1999",130410,"406105",2,"NULL","33400.00","01/01/2021"
35,1055,"HEP",38656,42195,"CRAWLEY",1101,"6009","01/01/1999",130410,"406105",2,"NULL","33901.00","01/11/2021"
35,1055,"HEP",65572,42195,"CRAWLEY",1101,"6009","01/01/1999",130410,"406105",2,"NULL","34408.50","01/11/2022"
35,1055,"HEP",38660,42197,"CRAWLEY",1101,"6009","01/01/1999",97864,"125203",3,"4780.00","23400.00","01/01/2016"
35,1055,"HEP",38672,42197,"CRAWLEY",1101,"6009","01/01/1999",97864,"125203",3,"5258.00","23751.00","01/11/2021"
35,1055,"HEP",65614,42197,"CRAWLEY",1101,"6009","01/01/1999",97864,"125203",1,"4564.00","NULL","01/11/2022"
