"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","E394_CourseOfStudyName","UID5_CoursesResKey","E307_CourseCode","E308_CourseName","E596_StandardCourseDuration","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",60898,"62260","Graduate Certificate in Renewable and Future Energy",132886,"622601","Graduate Certificate in Renewable and Future Energy","0.500","01/01/2020","NULL"
35,1055,"HEP",60899,"61250","Graduate Certificate in Tailings Management",132876,"612501","Graduate Certificate in Tailings Management","0.500","01/11/2021","NULL"
35,1055,"HEP",60900,"AU001","Associate Degree in Applied Technologies (Process Sensors)",132880,"AU0011","Associate Degree in Applied Technologies","1.500","01/11/2021","NULL"
35,1055,"HEP",60900,"AU001","Associate Degree in Applied Technologies (Process Sensors)",138659,"AU0012","Associate Degree in Applied Technologies (Process Sensors)","1.500","01/11/2023","NULL"
35,1055,"HEP",60901,"62240","Graduate Certificate in Ocean Leadership",132887,"622401","Graduate Certificate in Ocean Leadership","0.500","01/01/2018","NULL"
35,1055,"HEP",60902,"91830","Doctor of Podiatric Surgery",132885,"918301","Doctor of Podiatric Surgery","3.000","01/11/2021","NULL"
35,1055,"HEP",60903,"91870","Doctor of Podiatric Medicine",132882,"918701","Doctor of Podiatric Medicine","3.000","01/11/2021","NULL"
35,1055,"HEP",60904,"74540","Master of Marine Biology",132879,"745401","Master of Marine Biology","2.000","01/11/2021","NULL"
35,1055,"HEP",60905,"UWC02","Diploma in Commerce - 8 months",132878,"UWC021","Diploma in Commerce - 8 months","0.800","01/11/2021","NULL"
35,1055,"HEP",60906,"UWC04","Diploma in Science - 8 months",132877,"UWC041","Diploma in Science - 8 months","0.800","01/11/2021","NULL"
35,1055,"HEP",60907,"71590","Master of Oceanography - Coursework or Coursework and Dissertation",132888,"715901","Master of Oceanography - Coursework or Coursework and Dissertation","2.000","01/11/2021","NULL"
35,1055,"HEP",60908,"UWC12","Diploma in Commerce - 12 months",132875,"UWC121","Diploma in Commerce - 12 months","1.000","01/11/2021","NULL"
35,1055,"HEP",60909,"62360","Graduate Diploma in Renewable and Future Energy",132883,"623601","Graduate Diploma in Renewable and Future Energy","1.000","01/01/2020","NULL"
35,1055,"HEP",60910,"UWC14","Diploma in Science - 12 months",132874,"UWC141","Diploma in Science - 12 months","1.000","01/11/2021","NULL"
35,1055,"HEP",60971,"CM021","Bachelor of Human Sciences and Master of Bioinformatics",133071,"CM0211","Bachelor of Human Sciences and Master of Bioinformatics","4.000","01/11/2021","NULL"
35,1055,"HEP",61221,"62340","Graduate Diploma in Ocean Leadership",133575,"623401","Graduate Diploma in Ocean Leadership","1.000","01/01/2018","NULL"
35,1055,"HEP",61279,"UWC00","UWA Foundation Program - 8 months",133696,"UWC001","UWA Foundation Program - 8 months","0.800","01/11/2021","NULL"
35,1055,"HEP",61280,"UWC10","UWA Foundation Program Extended - 12 months",133697,"UWC101","UWA Foundation Program Extended - 12 months","1.000","01/11/2021","NULL"
35,1055,"HEP",61438,"BP501","Bachelor of Letters",134129,"BP5011","Bachelor of Letters","2.000","01/11/2021","NULL"
35,1055,"HEP",61445,"52362","Graduate Diploma in Physics",114648,"523602","Graduate Diploma in Physics","1.000","01/01/2015","NULL"
35,1055,"HEP",61446,"BP034","Bachelor of Human Rights",134136,"BP0341","Bachelor of Human Rights","3.000","01/11/2022","NULL"
35,1055,"HEP",61447,"BP050","Bachelor of Criminology and Criminal Justice",134135,"BP0501","Bachelor of Criminology and Criminal Justice","3.000","01/11/2022","NULL"
35,1055,"HEP",61448,"BP054","Bachelor of Modern Languages",134134,"BP0541","Bachelor of Modern Languages","3.000","01/11/2022","NULL"
35,1055,"HEP",61449,"CB022","Bachelor of Human Rights and Bachelor of Arts",134133,"CB0221","Bachelor of Human Rights and Bachelor of Arts","4.000","01/11/2022","NULL"
35,1055,"HEP",61450,"CB023","Bachelor of Human Rights and Bachelor of Commerce",134132,"CB0231","Bachelor of Human Rights and Bachelor of Commerce","4.000","01/11/2022","NULL"
35,1055,"HEP",61451,"CB026","Bachelor of Modern Languages and Bachelor of Arts",134137,"CB0261","Bachelor of Modern Languages and Bachelor of Arts","4.000","01/11/2022","NULL"
35,1055,"HEP",61452,"CB028","Bachelor of Modern Languages and Bachelor of Business",134130,"CB0281","Bachelor of Modern Languages and Bachelor of Business","4.000","01/11/2022","NULL"
35,1055,"HEP",61453,"CB029","Bachelor of Modern Languages and Bachelor of Science",134131,"CB0291","Bachelor of Modern Languages and Bachelor of Science","4.000","01/11/2022","NULL"
35,1055,"HEP",61797,"BH014","Bachelor of Psychology (Honours)",134774,"BH0141","Bachelor of Psychology (Honours)","1.000","01/11/2022","NULL"
35,1055,"HEP",61882,"CB030","Bachelor of Engineering (Honours) and Bachelor of Modern Languages",135120,"CB0301","Bachelor of Engineering (Honours) and Bachelor of Modern Languages","5.500","01/11/2022","NULL"
35,1055,"HEP",62106,"42670","Master of Economics - Coursework or Coursework and Dissertation",135390,"426701","Master of Economics - Coursework or Coursework and Dissertation","2.000","01/11/2022","NULL"
35,1055,"HEP",62204,"62570","Master of Offshore and Coastal Engineering",135649,"625701","Master of Offshore and Coastal Engineering","2.000","01/11/2022","NULL"
35,1055,"HEP",62271,"CB017","Bachelor of Philosophy, Politics and Economics and Bachelor of Commerce",135650,"CB0171","Bachelor of Philosophy, Politics and Economics and Bachelor of Commerce","4.000","01/11/2021","NULL"
35,1055,"HEP",62272,"BH013","Bachelor of Economics (Honours)",135651,"BH0131","Bachelor of Economics (Honours)","1.000","01/11/2022","NULL"
35,1055,"HEP",62326,"73660","Master of Medical Physics - coursework and dissertation",136115,"736601","Master of Medical Physics - coursework and dissertation","2.000","01/11/2022","NULL"
35,1055,"HEP",62327,"74550","Master of Geotechnics for Offshore Wind Energy- Coursework and dissertation",136116,"745501","Master of Geotechnics for Offshore Wind Energy- Coursework and dissertation","1.000","01/11/2022","NULL"
35,1055,"HEP",62328,"BP055","Bachelor of Geographical and Spatial Science",136117,"BP0551","Bachelor of Geographical and Spatial Science","3.000","01/11/2022","NULL"
35,1055,"HEP",62329,"CM032","Bachelor of Geographical and Spatial Science and Master of Environmental Science",141679,"CM0321","Bachelor of Geographical and Spatial Science and Master of Environmental Science","4.000","01/11/2022","NULL"
35,1055,"HEP",62368,"70570","Master of Environmental Economics (Online)",136238,"705701","Master of Environmental Economics (Online)","2.000","01/11/2022","NULL"
35,1055,"HEP",62494,"90740","Master of Clinical Science",136704,"907401","Master of Clinical Science","1.000","01/11/2022","NULL"
35,1055,"HEP",62494,"90740","Master of Clinical Science",143921,"907402","Master of Clinical Science","1.000","01/11/2024","NULL"
35,1055,"HEP",62495,"90250","Graduate Certificate in Clinical Science",136703,"902501","Graduate Certificate in Clinical Science","0.500","01/11/2022","NULL"
35,1055,"HEP",62496,"UWC06","Diploma in Computer and Data Science - 8 months",136705,"UWC061","Diploma in Computer and Data Science - 8 months","0.800","01/11/2022","NULL"
35,1055,"HEP",62497,"UWC16","Diploma in Computer and Data Science - 12 months",136706,"UWC161","Diploma in Computer and Data Science - 12 months","1.000","01/11/2022","NULL"
35,1055,"HEP",62796,"CB031","Bachelor of Philosophy (Honours) and Bachelor of Modern Languages",137533,"CB0311","Bachelor of Philosophy (Honours) and Bachelor of Modern Languages","5.000","01/11/2022","NULL"
35,1055,"HEP",62797,"CB034","Bachelor of Engineering (Honours) and Bachelor of Arts",137534,"CB0341","Bachelor of Engineering (Honours) and Bachelor of Arts","5.000","01/11/2022","NULL"
35,1055,"HEP",62912,"UWC18","Diploma in Engineering - 14 months",137941,"UWC181","Diploma in Engineering - 14 months","1.200","01/11/2022","NULL"
35,1055,"HEP",62936,"BH016","Bachelor of Modern Languages Honours",137990,"BH0161","Bachelor of Modern Languages Honours","1.000","01/11/2023","NULL"
35,1055,"HEP",62937,"BH018","Bachelor of Criminology and Criminal Justice (Honours)",137991,"BH0181","Bachelor of Criminology and Criminal Justice (Honours)","1.000","01/11/2023","NULL"
35,1055,"HEP",62938,"UWC08","Diploma in Engineering - 10 months",137992,"UWC081","Diploma in Engineering - 10 months","0.800","01/11/2022","NULL"
35,1055,"HEP",62939,"BH015","Bachelor of Philosophy, Politics and Economics (Honours)",137993,"BH0151","Bachelor of Philosophy, Politics and Economics (Honours)","1.000","01/11/2022","NULL"
35,1055,"HEP",62940,"91513","Master of Nursing Science - Coursework",137994,"915103","Master of Nursing Science - Coursework","2.000","01/01/2015","NULL"
35,1055,"HEP",62944,"BP056","Bachelor of Biomedicine (Specialised)",137995,"BP0561","Bachelor of Biomedicine (Specialised)","3.000","01/11/2023","NULL"
35,1055,"HEP",63256,"BH017","Bachelor of Social Work (Honours)",138614,"BH0171","Bachelor of Social Work (Honours)","4.000","01/11/2023","NULL"
35,1055,"HEP",63257,"BH020","Bachelor of Education (Primary) (Honours)",138615,"BH0201","Bachelor of Education (Primary) (Honours)","4.000","01/11/2023","NULL"
35,1055,"HEP",63258,"BP058","Bachelor of International Relations",138616,"BP0581","Bachelor of International Relations","3.000","01/11/2023","NULL"
35,1055,"HEP",63259,"BP059","Bachelor of Mathematics",138617,"BP0591","Bachelor of Mathematics","3.000","01/11/2023","NULL"
35,1055,"HEP",63260,"BP062","Bachelor of Social and Environmental Sustainability",138618,"BP0621","Bachelor of Social and Environmental Sustainability","3.000","01/11/2023","NULL"
35,1055,"HEP",63261,"CB020","Bachelor of Economics and Bachelor of Commerce",138619,"CB0201","Bachelor of Economics and Bachelor of Commerce","4.000","01/11/2023","NULL"
35,1055,"HEP",63262,"CB032","Bachelor of Modern Languages and Bachelor of Biomedical Science",138620,"CB0321","Bachelor of Modern Languages and Bachelor of Biomedical Science","4.000","01/11/2023","NULL"
35,1055,"HEP",63614,"AU004","Associate Degree in Applied Technologies (Computer Science)",139586,"AU0041","Associate Degree in Applied Technologies (Computer Science)","1.500","01/11/2023","NULL"
35,1055,"HEP",63615,"91270","Graduate Certificate in Health Professions Education (online)",139587,"912701","Graduate Certificate in Health Professions Education (online)","0.500","01/11/2022","NULL"
35,1055,"HEP",63616,"91390","Graduate Diploma in Health Professions Education (online)",139588,"913901","Graduate Diploma in Health Professions Education (online)","1.000","01/11/2022","NULL"
35,1055,"HEP",63617,"BH019","Bachelor of Human Rights Honours",139589,"BH0191","Bachelor of Human Rights Honours","1.000","01/11/2023","NULL"
35,1055,"HEP",64433,"BH021","Bachelor of Business (Honours)",140503,"BH0211","Bachelor of Business (Honours)","1.000","01/11/2023","NULL"
35,1055,"HEP",64478,"42290","Graduate Certificate in Health Economics and Analysis (Exit Award)",140631,"422901","Graduate Certificate in Health Economics and Analysis (Exit Award)","0.500","01/11/2023","NULL"
35,1055,"HEP",64479,"93330","Graduate Diploma in Dental Public and Primary Health (Exit Award)",140632,"933301","Graduate Diploma in Dental Public and Primary Health (Exit Award)","1.000","01/11/2023","NULL"
35,1055,"HEP",64534,"30260","Graduate Certificate in Educational Research",140746,"302601","Graduate Certificate in Educational Research","0.500","01/11/2022","NULL"
35,1055,"HEP",64590,"CB038","Bachelor of Music and Bachelor of Arts",140850,"CB0381","Bachelor of Music and Bachelor of Arts","4.000","01/11/2023","NULL"
35,1055,"HEP",64673,"CB039","Bachelor of Music and Bachelor of Science",141056,"CB0391","Bachelor of Music and Bachelor of Science","4.000","01/11/2023","NULL"
35,1055,"HEP",64674,"CB041","Bachelor of Music and Bachelor of Business",141057,"CB0411","Bachelor of Music and Bachelor of Business","4.000","01/11/2023","NULL"
35,1055,"HEP",64797,"93530","Master of Dental Public and Primary Health",141292,"935301","Master of Dental Public and Primary Health","2.000","01/11/2023","NULL"
35,1055,"HEP",64853,"CM038","Bachelor of Marine Science and Master of Oceanography",141471,"CM0381","Bachelor of Marine Science and Master of Oceanography","4.000","01/11/2023","NULL"
35,1055,"HEP",64932,"MC001","Using R: Environmental and Agriculture Applications",141619,"MC0011","Using R: Environmental and Agriculture Applications","0.000","01/11/2023","NULL"
35,1055,"HEP",64933,"MC002","Integrated Einsteinian Science for School Teachers",141624,"MC0021","Integrated Einsteinian Science for School Teachers","0.000","01/11/2023","NULL"
35,1055,"HEP",64946,"BP502","Bachelor of Science and Technology",141694,"BP5021","Bachelor of Science and Technology","2.000","01/11/2021","NULL"
35,1055,"HEP",64947,"000202","Aboriginal Orientation Course",8725,"000202","Aboriginal Orientation Course","1.000","01/01/2005","NULL"
35,1055,"HEP",64948,"BP503","Bachelor of Psychological Studies",141695,"BP5031","Bachelor of Psychological Studies","2.000","01/11/2021","NULL"
35,1055,"HEP",64949,"000203","Aboriginal Orientation Course",141689,"000203","Aboriginal Orientation Course","0.500","01/11/2023","NULL"
35,1055,"HEP",64950,"001202","UWA Smart Start Course",141690,"001202","UWA Smart Start Course","0.500","01/11/2023","NULL"
35,1055,"HEP",64951,"109102","Doctor of Letters",9849,"109102","Doctor of Letters","0.000","01/01/2005","NULL"
35,1055,"HEP",64952,"308102","Doctor of Education",10378,"308102","Doctor of Education","4.000","01/01/2005","NULL"
35,1055,"HEP",64953,"308103","Doctor of Education",91224,"308103","Doctor of Education","3.000","01/01/2015","NULL"
35,1055,"HEP",64954,"308104","Doctor of Education",141691,"308104","Doctor of Education","4.000","01/11/2023","NULL"
35,1055,"HEP",64955,"426602","Master of Professional Accounting (Chartered Accounting) - Coursework",141692,"426602","Master of Professional Accounting (Chartered Accounting) - Coursework","2.500","01/11/2022","NULL"
35,1055,"HEP",64956,"715502","Master of International Development",133568,"715502","Master of International Development","2.000","01/11/2021","NULL"
35,1055,"HEP",64957,"715503","Master of International Development",141693,"715503","Master of International Development","1.500","01/11/2022","NULL"
35,1055,"HEP",64983,"CM030","Bachelor of Human Sciences and Master of Biomedical Science",141736,"CM0301","Bachelor of Human Sciences and Master of Biomedical Science","4.000","01/11/2024","NULL"
35,1055,"HEP",65024,"42650","Master of Business Administration - Global",141856,"426501","Master of Business Administration - Global","1.500","01/11/2021","NULL"
35,1055,"HEP",65123,"203502","Graduate Diploma in Legal Practice",9545,"203502","Graduate Diploma in Legal Practice","1.000","01/01/2005","NULL"
35,1055,"HEP",65124,"303302","Graduate Diploma in Educational Studies",10170,"303302","Graduate Diploma in Educational Studies","1.000","01/01/2005","NULL"
35,1055,"HEP",65125,"512402","Graduate Certificate in Science Communication",11582,"512402","Graduate Certificate in Science Communication","0.500","01/01/2013","NULL"
35,1055,"HEP",65126,"513102","Graduate Diploma in Pharmaceutical Science",78909,"513102","Graduate Diploma in Pharmaceutical Science","1.500","01/01/2012","NULL"
35,1055,"HEP",65127,"513402","Graduate Diploma in Science Communication",11410,"513402","Graduate Diploma in Science Communication","1.000","01/01/2013","NULL"
35,1055,"HEP",65129,"602203","Graduate Certificate in Information Technology",49954,"602203","Graduate Certificate in Information Technology","0.500","01/01/2007","NULL"
35,1055,"HEP",65131,"722302","Graduate Certificate in Environmental Science",77200,"722302","Graduate Certificate in Environmental Science","0.500","01/01/2013","NULL"
35,1055,"HEP",65132,"722602","Graduate Certificate in Urban and Regional Planning",77201,"722602","Graduate Certificate in Urban and Regional Planning","0.500","01/01/2013","NULL"
