"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","UID5_CoursesResKey","E307_CourseCode","E394_CourseOfStudyName","UID48_CourseFieldsOfEducationResKey","E461_FieldOfEducationCode","E462_FieldOfEducationSupplementaryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",33979,"00710",78856,"007101EBH","Master of Philosophy - Research",202603,61305,0,"01/07/2012","NULL"
35,1055,"HEP",33997,"92532",78923,"925302","Master of Laboratory Medicine - Coursework and Dissertation",202612,19901,0,"01/01/2013","NULL"
35,1055,"HEP",37403,"20355",82213,"203505","Graduate Diploma in Legal Practice",202635,90913,0,"01/01/2014","NULL"
35,1055,"HEP",43963,"21540",91305,"215401","Master of International Law and Master of International Relations",202668,90909,80311,"01/01/2015","NULL"
35,1055,"HEP",41175,"41672",92792,"416702","Master of Business Information Management - Coursework",202719,80300,0,"01/01/2015","NULL"
35,1055,"HEP",42213,"91582",94033,"915802","Master of Neonatology - Coursework",202731,60109,0,"01/01/2015","NULL"
35,1055,"HEP",49345,"52324",101471,"523204","Graduate Diploma in Sleep Science",202822,60199,0,"01/01/2018","NULL"
35,1055,"HEP",1738,"70740",12001,"707401","Master of Science in Viticulture - Research",14973,10903,0,"01/01/2007","NULL"
35,1055,"HEP",1741,"70720",12003,"707201FL","Master of Science in Natural Resources - Research",14976,90900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1741,"70720",12003,"707201FL","Master of Science in Natural Resources - Research",14977,90900,0,"01/01/2007","NULL"
35,1055,"HEP",1741,"70720",12033,"707201IH","Master of Science in Natural Resources - Research",15016,50105,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1741,"70720",12033,"707201IH","Master of Science in Natural Resources - Research",15017,50100,0,"01/01/2007","NULL"
35,1055,"HEP",1745,"70410",12242,"704101DL","Master of Science in Agriculture - Preliminary",15291,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1745,"70410",12242,"704101DL","Master of Science in Agriculture - Preliminary",15292,70100,0,"01/01/2007","NULL"
35,1055,"HEP",21847,"X-PROV UG",135839,"0009U2","Cross-Institution Undergraduate",240513,0,0,"01/01/2023","NULL"
35,1055,"HEP",62327,"74550",136116,"745501","Master of Geotechnics for Offshore Wind Energy- Coursework and dissertation",240811,30911,0,"01/11/2022","NULL"
35,1055,"HEP",60455,"CB012",131772,"CB0121","Bachelor of Philosophy, Politics and Economics and Bachelor of Arts",235234,90701,90000,"01/11/2021","NULL"
35,1055,"HEP",65274,"BP069",142259,"BP0691","Bachelor of Media and Communication",248969,99999,0,"01/11/2024","NULL"
35,1055,"HEP",25782,"00870",142468,"0087006H02","Doctor of Philosophy (Joint/Double-Badged)",249249,10915,0,"01/01/2005","NULL"
35,1055,"HEP",65417,"74270",142534,"742701","Graduate Certificate in Oceanography (Exit Award)",249342,10713,0,"04/09/2024","NULL"
35,1055,"HEP",25782,"00870",138683,"0087001H02","Doctor of Philosophy (Joint/Double-Badged)",244981,10915,0,"01/01/2005","NULL"
35,1055,"HEP",46760,"91550",98843,"915501","Master of Public Health - Coursework",202771,61300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",46760,"91550",98843,"915501","Master of Public Health - Coursework",202772,61300,0,"01/01/2006","NULL"
35,1055,"HEP",21291,"00810",51587,"008102EH","Doctor of Philosophy",202132,61305,0,"01/01/2005","NULL"
35,1055,"HEP",24166,"41670",58046,"416701","Master of Business Information Management - Coursework",202331,80300,0,"01/01/2009","NULL"
35,1055,"HEP",24175,"11190",58060,"111901","Bachelor of Laws and Bachelor of Music",202336,90900,100101,"01/01/2009","NULL"
35,1055,"HEP",24271,"51210",58728,"512101","Graduate Certificate in Adult Sleep Science",202355,60199,0,"01/01/2009","NULL"
35,1055,"HEP",25781,"2016H",59968,"2016H1","Bachelor of Laws/Bachelor of Commerce Honours",202437,90900,80000,"01/01/2005","NULL"
35,1055,"HEP",66170,"413302",79109,"413302","Graduate Diploma in Human Resources and Industrial Relations",202626,80300,0,"01/01/2005","NULL"
35,1055,"HEP",41155,"12310",92424,"123101","Graduate Diploma in Professional Archaeology",202687,90307,0,"01/01/2015","NULL"
35,1055,"HEP",42206,"12522",93767,"125202","Master of Translation Studies - Coursework",202725,91519,0,"01/01/2015","NULL"
35,1055,"HEP",44861,"73512",97611,"735102","Master of Ecotourism - Coursework and Dissertation",202741,80701,0,"01/01/2016","NULL"
35,1055,"HEP",35261,"21153",98136,"211506","Bachelor of Laws and Bachelor of Science",202748,90900,10000,"03/01/2013","NULL"
35,1055,"HEP",46761,"72560",98715,"725603","Master of Urban and Regional Planning",202756,40103,0,"01/01/2015","NULL"
35,1055,"HEP",46762,"72510",98815,"725101","Master of Agricultural Science",202767,50101,0,"01/01/2012","NULL"
35,1055,"HEP",35520,"92330",102548,"923302","Graduate Diploma in Paediatric Neurological Rehabilitation",202831,61700,0,"01/01/2012","NULL"
35,1055,"HEP",25782,"00870",59908,"008701CL","Doctor of Philosophy (Joint/Double-Badged)",75597,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",25782,"00870",59908,"008701CL","Doctor of Philosophy (Joint/Double-Badged)",75598,80300,0,"01/01/2007","NULL"
35,1055,"HEP",24528,"1117H",60742,"1117H2","Bachelor of Music and Bachelor of Arts (Honours)",76497,100101,90000,"01/01/2010","NULL"
35,1055,"HEP",60910,"UWC14",132874,"UWC141","Diploma in Science - 12 months",236575,10000,0,"01/11/2021","NULL"
35,1055,"HEP",1672,"50710",130334,"5071006H01","Master of Science - Research",233395,10799,0,"01/01/2005","NULL"
35,1055,"HEP",59866,"CM005",130361,"CM0052","Bachelor of Biological Science and Master of Biological Science",233422,10900,10900,"01/11/2021","NULL"
35,1055,"HEP",19527,"31530",65924,"315301","Master of Education in Assessment, Measurement and Evaluation - Coursewo",202492,70100,0,"01/01/2007","NULL"
35,1055,"HEP",29579,"71370",71599,"713702","Graduate Diploma in Integrated Human Studies",202518,10913,0,"01/01/2013","NULL"
35,1055,"HEP",33728,"72350",77288,"723501","Graduate Diploma in Geoscience",202584,10700,0,"01/01/2012","NULL"
35,1055,"HEP",33979,"00710",78992,"007101BL","Master of Philosophy - Research",202617,61305,0,"01/07/2012","NULL"
35,1055,"HEP",41180,"53390",92530,"533901","Graduate Diploma in Clinical Neuropsychology",202706,90701,0,"01/01/2015","NULL"
35,1055,"HEP",41191,"90652",92532,"906502","Master of Nursing Research - Thesis and Coursework",202708,61300,0,"01/01/2014","NULL"
35,1055,"HEP",46844,"13280",99350,"132801","Graduate Certificate in Asian Studies",202796,90399,0,"01/01/2017","NULL"
35,1055,"HEP",35276,"54580",101245,"545801","Master of Industrial and Organisational Psychology and Doctor of Philosophy - Coursework",202804,90701,90799,"01/01/2013","NULL"
35,1055,"HEP",25741,"90840",59601,"908401","Doctor of Clinical Dentistry",202377,60701,0,"01/01/2010","NULL"
35,1055,"HEP",24829,"42590",61391,"425901","Master of Business Strategy - Coursework",202456,80301,0,"01/01/2009","NULL"
35,1055,"HEP",29558,"61130",71619,"611301","Bachelor of Engineering and Bachelor of Arts (Communication Studies)",202520,30000,100700,"01/01/2005","NULL"
35,1055,"HEP",31221,"92530",73373,"925301","Master of Laboratory Medicine - Coursework and Dissertation",202543,19901,0,"01/01/2011","NULL"
35,1055,"HEP",33262,"91563",75846,"915603","Master of Manual Therapy (Coursework)",202568,61700,0,"01/01/2012","NULL"
35,1055,"HEP",33719,"72220",77285,"722201","Graduate Certificate in Biological Science",202581,10900,0,"01/01/2012","NULL"
35,1055,"HEP",33979,"00710",78707,"007101EL","Master of Philosophy - Research",202595,61305,0,"01/07/2012","NULL"
35,1055,"HEP",33992,"61550",78922,"615501","Master of Professional Engineering",202611,30000,0,"01/01/2013","NULL"
35,1055,"HEP",43966,"41260",91408,"412601","Graduate Certificate in Human Resources and Employment Relations",202673,80303,0,"01/01/2016","NULL"
35,1055,"HEP",1571,"30140",10169,"301401","Bachelor of Education (Honours)",12208,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1571,"30140",10169,"301401","Bachelor of Education (Honours)",12209,70100,0,"01/01/2007","NULL"
35,1055,"HEP",1620,"40500",10769,"405001","Master of Accounting - Coursework",13182,80101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1620,"40500",10769,"405001","Master of Accounting - Coursework",13183,80101,0,"01/01/2007","NULL"
35,1055,"HEP",1664,"50500",10884,"505001","Master of Science - Coursework",13364,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",49349,"90923",101415,"909203","Doctor of Medical Science",202820,60100,0,"01/01/2017","NULL"
35,1055,"HEP",47585,"72580",102283,"725802","Master of Forensic Anthropology",202827,19903,0,"01/01/2018","NULL"
35,1055,"HEP",1664,"50500",10884,"505001","Master of Science - Coursework",13365,90701,0,"01/01/2007","NULL"
35,1055,"HEP",1701,"6000P",11369,"6000P2","Cross Institutional (Engineering) Postgraduate",14108,0,0,"01/01/2005","NULL"
35,1055,"HEP",1744,"70490",12241,"704902IL","Higher Degree by Research Preliminary - Science",15290,91901,0,"01/01/2012","NULL"
35,1055,"HEP",60265,"CM0142",131333,"CM0142","Bachelor of Agribusiness and Master of Agricultural Economics",234642,50000,50000,"01/11/2021","NULL"
35,1055,"HEP",65277,"BH024",142262,"BH0241","Bachelor of Biological Science (Honours)",248972,10905,0,"01/11/2024","NULL"
35,1055,"HEP",24525,"6010H",60420,"6010H1","Bachelor of Computer & Mathematical Sciences and Bachelor of Engineering",76158,30000,20100,"01/01/2006","NULL"
35,1055,"HEP",24530,"7111H",60555,"7111H1","Bachelor of Science and Bachelor of Economics (Honours)",76298,91901,10000,"01/01/2008","NULL"
35,1055,"HEP",1493,"10710",130315,"1071009H01","Master of Arts - Research",233376,91500,0,"01/01/2005","NULL"
35,1055,"HEP",55585,"73560",130365,"735602","Master of Hearing Sciences",233426,61709,0,"01/11/2021","NULL"
35,1055,"HEP",45468,"00890",97960,"008901","Doctor of Philosophy and Master of Psychology - Research",202746,90701,0,"01/01/2005","NULL"
35,1055,"HEP",46764,"72530",98677,"725301","Master of Environmental Science",202753,50900,0,"01/01/2012","NULL"
35,1055,"HEP",35263,"21150",98710,"211505","Bachelor of Laws and Bachelor of Science",202754,90900,10000,"01/01/2013","NULL"
35,1055,"HEP",35289,"6020H",101217,"6020H1","Diploma in Information Technology (Honours)",202803,20300,0,"01/01/2005","NULL"
35,1055,"HEP",1533,"11230",9693,"112301","Graduate Certificate in Australian Literary Studies",11462,90399,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1533,"11230",9693,"112301","Graduate Certificate in Australian Literary Studies",11463,90399,0,"01/01/2006","NULL"
35,1055,"HEP",1549,"25490",9940,"254901CL","Higher Degree by Research Preliminary - Architecture, Landscape and Visual Arts",11826,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1549,"25490",9940,"254901CL","Higher Degree by Research Preliminary - Architecture, Landscape and Visual Arts",11827,80300,0,"01/01/2007","NULL"
35,1055,"HEP",1550,"25020",9942,"250201","Not for Degree (Architecture), Postgraduate",11830,0,0,"01/01/2006","NULL"
35,1055,"HEP",55578,"42200",115781,"422001","Graduate Certificate in Health Leadership and Management",202906,80307,0,"01/01/2020","NULL"
35,1055,"HEP",1472,"00830",8872,"008301EL","Doctor of Philosophy",200939,90305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1472,"00830",8872,"008301EL","Doctor of Philosophy",200940,20100,0,"01/01/2006","NULL"
35,1055,"HEP",1493,"10710",9125,"107102HH","Master of Arts - Research",201042,60101,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1493,"10710",9125,"107102HH","Master of Arts - Research",201043,60101,0,"01/01/2007","NULL"
35,1055,"HEP",1496,"10740",9659,"107402","Master of Philosophy - Research",201153,90000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1496,"10740",9659,"107402","Master of Philosophy - Research",201154,90000,0,"01/01/2006","NULL"
35,1055,"HEP",1536,"11210",9793,"112101","Graduate Certificate in Applied Anthropology",201192,90303,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1536,"11210",9793,"112101","Graduate Certificate in Applied Anthropology",201193,90303,0,"01/01/2006","NULL"
35,1055,"HEP",1741,"70720",12008,"707202DL","Master of Science in Natural Resources - Research",201757,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1741,"70720",12008,"707202DL","Master of Science in Natural Resources - Research",201758,70100,0,"01/01/2007","NULL"
35,1055,"HEP",1741,"70720",12035,"707202GL","Master of Science in Natural Resources - Research",201773,61799,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1741,"70720",12035,"707202GL","Master of Science in Natural Resources - Research",201774,61799,0,"01/01/2007","NULL"
35,1055,"HEP",18848,"NON AWARD",12680,"9000N3","Non-Award Course",201879,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",18848,"NON AWARD",12680,"9000N3","Non-Award Course",201880,0,0,"01/01/2006","NULL"
35,1055,"HEP",17116,"00860",43487,"008601IL","Doctor of Philosophy (Joint/Double Badged)",201933,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",17116,"00860",43487,"008601IL","Doctor of Philosophy (Joint/Double Badged)",201934,91901,0,"01/01/2007","NULL"
35,1055,"HEP",18640,"71120",46874,"711202","Bachelor of Science and Bachelor of Commerce",202033,80000,10000,"01/01/2013","NULL"
35,1055,"HEP",18767,"00060",50241,"000601","Bachelor of Engineering Enabling Course",202050,30000,0,"01/01/2006","NULL"
35,1055,"HEP",21291,"00810",51316,"008101EFH","Doctor of Philosophy",202077,61305,0,"01/01/2005","NULL"
35,1055,"HEP",21290,"60710",51477,"607101EBH","Master of Engineering Science - Research",202115,10700,0,"01/01/2007","NULL"
35,1055,"HEP",20251,"90230",52713,"902301","Graduate Certificate in Paediatric Rheumatology",202239,60109,0,"01/01/2008","NULL"
35,1055,"HEP",20262,"51280",52715,"512801","Graduate Certificate in Educational and Developmental Psychology",202240,90701,0,"01/01/2008","NULL"
35,1055,"HEP",21874,"51170",57261,"511701","Bachelor of Science and Bachelor of Economics or Commerce",202323,80000,10000,"01/01/2005","NULL"
35,1055,"HEP",25756,"31602",59508,"316002","Master of Educational Studies by Thesis & Coursework",202369,70100,0,"01/01/2010","NULL"
35,1055,"HEP",41182,"62520",135975,"625202","Master of Low Emission Energy Technologies",240671,30301,0,"01/11/2022","NULL"
35,1055,"HEP",1575,"30490",10172,"304901GH","Higher Degree by Research Preliminary",12214,19900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1575,"30490",10172,"304901GH","Higher Degree by Research Preliminary",12215,19900,0,"01/01/2007","NULL"
35,1055,"HEP",1605,"40020",10329,"400201","Not for Degree (Econ & Com), Postgraduate",12468,0,0,"01/01/2005","31/12/2008"
35,1055,"HEP",1605,"40020",10329,"400201","Not for Degree (Econ & Com), Postgraduate",12469,0,0,"01/01/2009","NULL"
35,1055,"HEP",1673,"50750",11208,"507501DL","Master of Science - Research",13865,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1673,"50750",11208,"507501DL","Master of Science - Research",13866,70100,0,"01/01/2007","NULL"
35,1055,"HEP",1715,"60560",11544,"605602","Master of Engineering - Coursework",14358,30000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1715,"60560",11544,"605602","Master of Engineering - Coursework",14359,30000,0,"01/01/2006","NULL"
35,1055,"HEP",1716,"60570",11667,"605701","Master of Medical Engineering",14529,39903,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1716,"60570",11667,"605701","Master of Medical Engineering",14530,39903,0,"01/01/2007","NULL"
35,1055,"HEP",1703,"51610",11710,"506102DH","Master of Science - Thesis and Coursework",14579,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1703,"51610",11710,"506102DH","Master of Science - Thesis and Coursework",14580,90701,0,"01/01/2007","NULL"
35,1055,"HEP",1712,"60540",11733,"605401","Master of Oil and Gas Engineering - Coursework",14613,30303,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1712,"60540",11733,"605401","Master of Oil and Gas Engineering - Coursework",14614,30303,0,"01/01/2006","NULL"
35,1055,"HEP",1736,"71030",11778,"710301","Bachelor of Science in Restoration Ecology",14668,10905,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1736,"71030",11778,"710301","Bachelor of Science in Restoration Ecology",14669,10905,0,"01/01/2006","NULL"
35,1055,"HEP",35262,"2115H",98746,"2115H6","Bachelor of Laws and Bachelor of Science (Honours)",118950,90900,10000,"01/01/2014","NULL"
35,1055,"HEP",61451,"CB026",134137,"CB0261","Bachelor of Modern Languages and Bachelor of Arts",238545,91500,100000,"01/11/2022","NULL"
35,1055,"HEP",49339,"00720",134603,"0072009L01","Master of Research",238993,61305,0,"01/01/2018","NULL"
35,1055,"HEP",65375,"CM034",142425,"CM0341","Bachelor of Arts and Master of Teaching - Secondary",249200,70105,90000,"01/11/2024","NULL"
35,1055,"HEP",63259,"BP059",138617,"BP0591","Bachelor of Mathematics",244917,10101,0,"01/11/2023","NULL"
35,1055,"HEP",62936,"BH016",137990,"BH0161","Bachelor of Modern Languages Honours",244079,91500,0,"01/11/2023","NULL"
35,1055,"HEP",64674,"CB041",141057,"CB0411","Bachelor of Music and Bachelor of Business",247521,100101,80301,"01/11/2023","NULL"
35,1055,"HEP",60899,"61250",132876,"612501","Graduate Certificate in Tailings Management",236577,30911,0,"01/11/2021","NULL"
35,1055,"HEP",59464,"BP013",129591,"BP0131","Bachelor of Economics",232439,91900,0,"01/11/2021","NULL"
35,1055,"HEP",59461,"BP029",129600,"BP0291","Bachelor of Earth Sciences",232447,10700,0,"01/11/2021","NULL"
35,1055,"HEP",25782,"00870",59708,"008702DL","Doctor of Philosophy (Joint/Double-Badged)",202395,70100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",25782,"00870",59708,"008702DL","Doctor of Philosophy (Joint/Double-Badged)",202396,70100,0,"01/01/2007","NULL"
35,1055,"HEP",25782,"00870",59801,"008702BL","Doctor of Philosophy (Joint/Double-Badged)",202414,10915,0,"01/01/2005","31/12/2005"
35,1055,"HEP",25782,"00870",59801,"008702BL","Doctor of Philosophy (Joint/Double-Badged)",202415,90300,0,"01/01/2006","NULL"
35,1055,"HEP",29571,"30243",71765,"302403","Graduate Diploma in Educational Leadership",202538,70300,0,"01/07/2010","NULL"
35,1055,"HEP",33724,"72310",77249,"723101","Graduate Diploma in Agricultural Science",202575,50101,0,"01/01/2012","NULL"
35,1055,"HEP",36366,"91642",84208,"916402","Master of Paediatric Neurological Rehabilitation - Thesis and Coursework",202642,61700,0,"01/01/2014","NULL"
35,1055,"HEP",42212,"91342",93793,"913402","Graduate Diploma in Health Professions Education",202726,61300,0,"01/01/2015","NULL"
35,1055,"HEP",44570,"41673",96367,"416703","Master of Business Information and Logistics Management - Coursework",202736,80300,0,"01/01/2016","NULL"
